age,annual_income,employment_length_years,credit_score,loan_amount,existing_debt,debt_to_income,home_ownership,purpose,num_delinquencies_2yr,default
25,16406.31,4.1,622.0,18274.78,292.15,0.185,MORTGAGE,medical,0,0
65,14368.27,7.6,736.0,34842.37,8644.38,0.965,MORTGAGE,debt_consolidation,1,1
26,59821.97,0.8,549.0,23024.29,5709.84,0.153,RENT,debt_consolidation,0,0
49,27148.04,0.2,651.0,8986.65,20809.95,0.816,MORTGAGE,home_improvement,1,0
66,54822.16,6.1,658.0,18974.68,1419.82,0.078,OWN,credit_card,0,0
53,58460.86,4.4,729.0,30140.76,13808.0,0.314,MORTGAGE,other,0,1
67,59576.24,4.7,813.0,16982.45,8558.36,0.186,RENT,credit_card,0,0
37,32396.96,0.0,696.0,20808.76,4212.29,0.226,RENT,home_improvement,0,0
36,77467.06,5.6,653.0,27714.99,14066.16,0.235,RENT,debt_consolidation,0,0
36,52769.12,13.7,628.0,1000.0,9777.3,0.188,MORTGAGE,debt_consolidation,0,0
38,66026.89,1.7,743.0,21311.65,19435.7,0.343,RENT,small_business,1,0
54,25089.01,10.5,665.0,27121.32,7112.95,0.446,RENT,debt_consolidation,0,0
43,50541.81,0.0,642.0,8092.1,166.48,0.027,OWN,medical,1,0
57,82432.36,2.0,751.0,24407.62,9926.46,0.165,MORTGAGE,other,1,1
41,79254.44,0.0,768.0,14953.25,14500.55,0.211,RENT,credit_card,0,0
36,35067.68,12.2,608.0,1000.0,18103.96,0.521,MORTGAGE,debt_consolidation,0,0
30,41361.05,10.4,568.0,22115.56,10136.93,0.325,MORTGAGE,debt_consolidation,0,0
48,30282.83,0.8,673.0,14914.04,20430.36,0.749,MORTGAGE,debt_consolidation,0,0
65,38589.68,7.4,594.0,14330.79,0.0,0.056,OWN,debt_consolidation,1,1
63,20023.31,12.0,584.0,20815.01,21797.33,1.245,MORTGAGE,home_improvement,0,0
33,51545.6,12.8,602.0,6457.3,17690.79,0.362,MORTGAGE,debt_consolidation,0,0
44,70828.46,4.0,758.0,21946.26,7565.03,0.153,RENT,debt_consolidation,0,0
55,35373.68,0.0,729.0,6789.67,22481.74,0.664,RENT,home_improvement,0,0
51,52734.84,1.5,850.0,28615.96,15112.22,0.368,MORTGAGE,medical,0,0
24,49487.54,9.8,632.0,25251.41,24772.88,0.577,RENT,home_improvement,0,0
49,81377.97,16.5,780.0,28840.11,4230.89,0.105,OWN,home_improvement,1,0
22,39710.2,5.7,717.0,19178.2,5173.62,0.203,MORTGAGE,debt_consolidation,1,0
26,40619.6,3.0,638.0,11186.59,17497.23,0.472,RENT,small_business,0,0
53,33849.47,18.0,669.0,8512.19,12672.99,0.412,RENT,debt_consolidation,0,0
26,26562.26,8.0,638.0,7974.79,0.0,0.045,RENT,small_business,0,0
37,68229.62,0.0,699.0,13446.66,30700.96,0.48,MORTGAGE,credit_card,0,0
49,51622.23,5.4,754.0,8823.15,29518.33,0.597,RENT,credit_card,0,0
53,56370.25,11.0,652.0,17923.73,13914.42,0.295,MORTGAGE,medical,0,0
42,86866.03,5.6,744.0,7751.57,5130.92,0.072,RENT,debt_consolidation,0,0
25,88302.02,10.0,775.0,9400.35,5357.4,0.077,MORTGAGE,home_improvement,0,0
60,13844.14,0.0,792.0,11572.03,15867.84,1.272,RENT,small_business,0,1
67,71195.87,0.0,592.0,8014.52,26365.09,0.387,RENT,debt_consolidation,0,0
64,60641.17,2.3,676.0,11920.21,38452.33,0.664,RENT,credit_card,0,0
57,43460.23,4.6,733.0,20254.5,8985.97,0.277,MORTGAGE,debt_consolidation,0,0
40,63192.09,7.7,598.0,7044.88,8439.95,0.15,MORTGAGE,small_business,0,0
63,12000.0,9.2,582.0,4166.16,10346.06,0.914,RENT,home_improvement,0,1
44,91566.06,18.3,678.0,13395.97,16085.85,0.198,MORTGAGE,credit_card,1,0
27,67873.6,2.3,649.0,4747.27,3453.4,0.061,RENT,medical,0,0
62,33370.06,4.4,667.0,27029.48,0.0,0.121,RENT,debt_consolidation,0,0
36,40364.74,2.4,645.0,8712.05,9671.0,0.272,MORTGAGE,debt_consolidation,0,0
66,12421.34,11.4,842.0,15432.84,15099.03,1.402,MORTGAGE,small_business,0,0
39,47151.07,11.7,645.0,19085.9,29142.58,0.679,RENT,debt_consolidation,2,0
63,42931.7,3.8,724.0,3641.04,1206.09,0.041,MORTGAGE,credit_card,1,0
47,21872.24,16.3,719.0,7397.56,23294.1,1.116,MORTGAGE,home_improvement,0,0
43,74417.56,2.5,553.0,9329.89,10977.99,0.166,MORTGAGE,other,0,0
35,86919.93,11.1,790.0,22042.38,9560.17,0.148,MORTGAGE,debt_consolidation,1,0
61,54315.99,13.3,727.0,31483.9,0.0,0.087,MORTGAGE,home_improvement,1,0
23,47358.83,0.0,692.0,31703.39,15919.15,0.437,MORTGAGE,other,0,0
43,65874.62,8.9,759.0,26459.76,14749.25,0.284,RENT,debt_consolidation,1,0
39,54509.03,0.0,676.0,3839.98,34677.64,0.647,MORTGAGE,small_business,1,1
47,27945.52,10.1,746.0,7112.05,9419.47,0.375,RENT,small_business,0,0
33,38683.05,0.5,539.0,27487.17,27535.5,0.818,RENT,small_business,1,1
53,47589.1,8.8,741.0,28729.98,8951.97,0.279,OWN,medical,0,0
39,61204.66,9.8,694.0,22161.44,8582.66,0.195,MORTGAGE,credit_card,0,0
30,55233.42,11.6,695.0,22252.19,0.0,0.06,RENT,debt_consolidation,0,0
30,60259.23,10.5,617.0,11138.44,23497.78,0.418,MORTGAGE,credit_card,0,0
55,16879.3,6.3,664.0,30445.24,13377.62,1.063,RENT,debt_consolidation,0,1
33,71630.44,4.1,661.0,8420.61,11951.62,0.184,RENT,debt_consolidation,1,0
36,55085.4,5.6,595.0,1000.0,9097.97,0.168,MORTGAGE,credit_card,0,0
51,118817.73,0.4,707.0,22211.66,14354.77,0.149,MORTGAGE,debt_consolidation,1,0
37,45309.14,4.9,798.0,9754.98,4888.47,0.14,MORTGAGE,credit_card,0,0
40,63086.46,4.5,573.0,3312.91,16497.03,0.269,RENT,debt_consolidation,0,0
32,125730.48,2.1,717.0,22902.04,2454.11,0.047,MORTGAGE,medical,0,0
37,59852.29,0.0,648.0,1000.0,10660.73,0.181,RENT,small_business,1,0
54,53309.24,0.0,640.0,19088.94,16973.82,0.372,MORTGAGE,home_improvement,0,1
47,30326.95,0.0,686.0,10980.43,26076.14,0.914,RENT,debt_consolidation,1,0
69,93206.66,4.5,687.0,29412.26,14098.53,0.199,MORTGAGE,debt_consolidation,0,0
58,26022.46,7.8,694.0,19115.64,24966.46,1.07,MORTGAGE,home_improvement,0,0
21,65678.02,0.0,595.0,24664.54,11874.48,0.237,OWN,debt_consolidation,0,0
39,43161.12,7.2,762.0,5240.6,2648.95,0.08,OWN,medical,0,0
35,50266.59,5.4,686.0,1000.0,32815.94,0.656,RENT,medical,0,0
49,19401.69,0.1,725.0,11739.4,10844.43,0.65,OWN,home_improvement,0,0
34,88578.18,3.8,771.0,20505.51,21467.87,0.277,RENT,debt_consolidation,0,0
68,48055.07,11.3,536.0,15641.54,5792.42,0.169,MORTGAGE,debt_consolidation,0,0
35,24622.76,1.1,727.0,25356.9,17207.43,0.853,MORTGAGE,debt_consolidation,0,0
46,86317.26,6.4,668.0,19917.82,15445.26,0.214,MORTGAGE,debt_consolidation,0,0
27,42396.58,7.7,756.0,5555.15,11998.12,0.303,MORTGAGE,medical,0,0
65,63365.18,1.9,620.0,19181.8,32290.39,0.555,RENT,debt_consolidation,1,0
65,76035.41,11.0,750.0,16547.47,16287.53,0.247,MORTGAGE,medical,0,0
59,66850.86,8.0,601.0,26437.42,8289.57,0.183,MORTGAGE,medical,0,0
38,12000.0,4.7,710.0,6665.73,27740.39,2.395,RENT,medical,2,1
23,72383.92,17.8,701.0,9030.79,0.0,0.019,MORTGAGE,medical,0,0
55,52484.66,11.1,668.0,18572.16,0.0,0.053,MORTGAGE,debt_consolidation,0,0
42,46774.28,0.0,603.0,27724.08,20800.46,0.534,RENT,home_improvement,0,1
69,52273.13,4.1,652.0,13205.93,14267.48,0.311,MORTGAGE,credit_card,0,0
55,14749.18,18.3,749.0,20368.78,6535.91,0.65,OWN,debt_consolidation,0,0
47,59804.27,1.1,792.0,15317.0,15922.3,0.305,MORTGAGE,other,1,0
69,20890.22,6.3,827.0,14618.02,22663.79,1.19,RENT,other,0,1
60,47854.01,12.2,720.0,25366.98,1433.05,0.109,RENT,credit_card,1,0
43,58906.61,9.3,699.0,15988.75,11124.39,0.23,RENT,medical,1,0
21,81850.93,10.0,714.0,11016.97,12384.96,0.172,RENT,other,0,0
25,34509.67,9.7,825.0,10484.82,15062.59,0.482,RENT,other,2,0
42,91289.68,6.1,719.0,12236.22,18442.34,0.222,RENT,debt_consolidation,0,0
48,78671.33,2.0,687.0,8771.62,0.0,0.017,MORTGAGE,debt_consolidation,0,0
22,44264.76,8.2,659.0,12858.73,17361.74,0.436,OWN,debt_consolidation,0,0
27,27281.27,4.0,668.0,15529.6,0.0,0.085,MORTGAGE,debt_consolidation,1,0
55,18904.6,3.6,709.0,17580.71,11629.85,0.755,MORTGAGE,debt_consolidation,0,0
57,61793.85,13.4,624.0,6133.1,1447.48,0.038,MORTGAGE,credit_card,1,0
22,36567.9,4.1,633.0,11214.91,13965.87,0.428,OWN,medical,0,0
45,84983.92,14.5,675.0,11655.12,18656.17,0.24,RENT,debt_consolidation,0,0
24,38011.9,7.3,646.0,8129.92,12571.84,0.363,OWN,other,0,0
56,32483.23,5.2,725.0,9785.31,5468.27,0.214,MORTGAGE,home_improvement,1,0
61,60840.66,0.0,731.0,23106.59,0.0,0.057,RENT,debt_consolidation,0,0
63,37848.83,16.6,700.0,27275.88,11630.24,0.415,MORTGAGE,other,1,0
50,55213.75,6.0,717.0,12182.82,7929.01,0.177,OWN,debt_consolidation,0,0
51,79649.73,0.0,689.0,8600.95,15364.97,0.209,OWN,small_business,0,0
66,57930.73,10.9,396.0,14268.6,7693.5,0.17,MORTGAGE,small_business,1,1
51,58024.11,5.7,614.0,15758.65,26021.36,0.489,OWN,credit_card,0,0
42,60128.67,1.3,733.0,21228.67,12466.85,0.26,MORTGAGE,medical,0,0
57,12672.53,10.7,617.0,11432.6,21194.34,1.808,RENT,medical,0,1
49,64795.94,0.0,744.0,10121.75,7008.96,0.132,RENT,small_business,0,0
62,58998.29,2.4,748.0,37064.42,19350.6,0.422,RENT,medical,0,0
46,77322.43,4.5,660.0,3357.79,18239.25,0.242,MORTGAGE,debt_consolidation,1,0
63,70145.27,10.3,636.0,23110.1,5193.15,0.123,OWN,small_business,0,0
23,49951.28,17.2,681.0,28407.43,0.0,0.085,RENT,credit_card,2,0
22,80809.82,4.8,677.0,12715.62,24682.6,0.329,RENT,home_improvement,1,0
25,47684.23,8.3,727.0,18959.32,7800.6,0.223,MORTGAGE,small_business,1,0
48,61178.93,19.7,504.0,1000.0,5538.98,0.093,RENT,home_improvement,1,0
55,47221.26,6.0,625.0,15223.88,8996.76,0.239,MORTGAGE,medical,0,0
31,66543.95,8.3,604.0,25435.53,2532.88,0.095,RENT,debt_consolidation,1,0
28,45587.76,0.0,491.0,16084.43,18300.11,0.454,RENT,debt_consolidation,0,1
63,96188.79,15.8,643.0,15344.0,11910.35,0.148,RENT,home_improvement,2,0
57,105434.07,2.4,568.0,30608.22,12523.45,0.162,MORTGAGE,debt_consolidation,0,0
52,76848.46,7.3,651.0,22371.76,23384.08,0.348,RENT,debt_consolidation,0,0
44,93532.42,7.2,643.0,21374.25,12997.55,0.173,RENT,debt_consolidation,0,0
41,16519.64,6.4,714.0,7704.86,27755.68,1.75,RENT,debt_consolidation,0,1
22,19465.56,3.8,661.0,1000.0,11801.96,0.614,OWN,other,0,0
30,46960.99,7.2,553.0,18357.49,0.0,0.059,MORTGAGE,home_improvement,0,0
64,56030.77,14.8,706.0,15049.84,3134.21,0.096,RENT,debt_consolidation,1,0
37,50044.81,17.4,850.0,21862.81,4727.0,0.16,MORTGAGE,other,0,0
55,13946.62,5.1,761.0,16122.09,13127.81,1.115,MORTGAGE,other,1,0
55,83789.79,3.8,731.0,15399.42,27220.85,0.352,OWN,small_business,0,0
36,108854.96,2.0,665.0,15276.01,13886.39,0.149,OWN,small_business,1,0
31,87024.69,19.4,643.0,5012.68,9714.37,0.12,MORTGAGE,debt_consolidation,0,0
54,82138.08,6.6,638.0,1000.0,8967.89,0.111,RENT,credit_card,2,0
25,60652.99,11.6,698.0,7029.36,17454.45,0.305,MORTGAGE,credit_card,1,0
45,33925.07,9.5,595.0,5076.31,16154.84,0.499,RENT,home_improvement,1,1
64,56813.2,17.0,697.0,14587.81,19977.01,0.39,MORTGAGE,small_business,0,0
55,107639.7,4.8,630.0,1000.0,4963.11,0.048,RENT,debt_consolidation,0,0
58,46200.3,0.5,551.0,10716.94,34508.19,0.782,MORTGAGE,debt_consolidation,0,0
25,43626.07,15.3,629.0,32365.11,8554.9,0.307,MORTGAGE,medical,2,0
30,82682.59,10.5,774.0,14328.84,5646.52,0.094,RENT,debt_consolidation,0,0
34,84342.15,8.3,690.0,15432.67,23946.44,0.311,MORTGAGE,credit_card,1,0
35,33802.45,13.7,414.0,15139.52,21025.32,0.689,OWN,small_business,0,1
30,48462.88,8.6,629.0,16907.49,5561.45,0.167,MORTGAGE,small_business,0,0
68,42452.36,13.8,748.0,10262.0,18778.42,0.479,MORTGAGE,credit_card,0,0
29,56742.23,7.2,658.0,13513.69,7739.81,0.172,MORTGAGE,other,0,0
55,82592.17,10.5,719.0,10122.19,16189.05,0.214,RENT,debt_consolidation,1,0
49,34899.31,8.6,650.0,1563.63,14346.63,0.418,MORTGAGE,debt_consolidation,0,0
50,82241.62,4.4,694.0,25556.88,37457.52,0.502,OWN,debt_consolidation,1,0
31,57541.28,5.0,683.0,7060.52,25903.37,0.469,RENT,credit_card,0,0
36,113154.8,4.0,632.0,29405.39,22666.1,0.239,MORTGAGE,home_improvement,0,0
50,62970.77,7.3,723.0,8117.07,19655.61,0.331,RENT,debt_consolidation,0,0
35,52577.04,3.7,795.0,2772.92,0.0,0.008,RENT,debt_consolidation,0,0
55,69367.87,8.2,709.0,32423.07,13850.21,0.27,RENT,credit_card,0,0
22,46571.34,8.0,688.0,1683.18,7611.04,0.169,RENT,credit_card,0,0
24,12000.0,7.0,617.0,1000.0,11486.99,0.97,OWN,debt_consolidation,0,1
56,48986.97,7.1,750.0,1982.55,12859.7,0.269,RENT,debt_consolidation,0,0
51,48592.66,3.2,642.0,13759.15,0.0,0.042,RENT,small_business,0,0
23,15192.06,4.6,722.0,2960.06,9161.32,0.632,OWN,debt_consolidation,0,0
65,53174.12,0.0,737.0,9936.53,13270.6,0.278,RENT,debt_consolidation,0,0
21,12000.0,5.4,754.0,1000.0,21253.77,1.784,MORTGAGE,credit_card,1,0
67,46307.83,1.1,755.0,24787.23,4163.65,0.17,OWN,credit_card,0,0
56,61089.9,6.5,753.0,18778.85,4096.58,0.113,OWN,debt_consolidation,0,0
69,57424.9,2.4,586.0,3607.31,3433.1,0.069,OWN,small_business,0,0
67,44723.26,0.0,616.0,1000.0,8818.56,0.201,OWN,small_business,1,0
36,52861.74,17.3,577.0,6866.08,723.26,0.033,RENT,debt_consolidation,0,0
58,35398.39,4.8,572.0,20851.61,25268.82,0.802,OWN,credit_card,0,1
31,55270.41,13.2,794.0,24690.47,19759.09,0.425,MORTGAGE,home_improvement,0,0
44,56452.16,3.4,606.0,12879.58,39150.58,0.728,RENT,medical,0,0
32,32493.75,14.5,596.0,10486.97,6685.84,0.254,OWN,debt_consolidation,0,0
44,61692.48,0.2,676.0,9792.82,20604.82,0.358,RENT,debt_consolidation,0,0
63,61536.32,6.9,624.0,17739.16,0.0,0.043,RENT,medical,1,0
42,50844.75,0.5,850.0,22933.67,26695.44,0.593,RENT,small_business,4,1
25,115526.18,19.0,659.0,13711.7,9854.35,0.103,RENT,home_improvement,0,0
36,51482.44,4.8,713.0,11635.15,11157.48,0.251,RENT,home_improvement,0,0
59,48019.14,10.1,621.0,22026.69,24754.36,0.584,RENT,small_business,1,0
46,44440.17,8.3,555.0,28449.33,24145.78,0.639,MORTGAGE,credit_card,0,0
48,30726.52,5.9,625.0,12420.44,2200.36,0.132,OWN,home_improvement,0,0
42,72147.43,8.6,626.0,15764.3,10939.88,0.184,RENT,other,1,0
35,37843.83,12.8,626.0,8236.99,26249.29,0.726,MORTGAGE,debt_consolidation,1,0
50,40801.3,9.3,560.0,15722.73,8320.82,0.262,OWN,home_improvement,0,0
52,41543.96,6.8,690.0,6661.13,15059.38,0.387,RENT,small_business,0,0
65,30376.41,8.6,655.0,27796.77,17380.55,0.709,RENT,debt_consolidation,0,1
51,12000.0,15.6,564.0,22975.22,26089.47,2.461,RENT,other,0,1
69,43426.5,3.9,688.0,30633.23,18677.83,0.536,RENT,debt_consolidation,0,0
61,76833.38,0.0,737.0,9959.94,9565.19,0.144,RENT,small_business,0,0
24,59924.5,0.5,770.0,33633.29,0.0,0.084,OWN,home_improvement,0,0
40,94014.38,0.9,498.0,17201.06,19035.44,0.23,RENT,credit_card,0,0
39,73773.91,1.6,625.0,13795.86,13723.56,0.214,RENT,other,0,1
21,68099.12,1.8,577.0,26322.87,29758.67,0.495,RENT,credit_card,0,0
29,102066.23,5.9,631.0,5815.32,17757.48,0.183,RENT,credit_card,0,0
58,52571.36,7.2,784.0,15301.51,6333.59,0.164,RENT,credit_card,0,0
38,56576.89,7.2,625.0,13592.52,0.0,0.036,RENT,medical,0,0
28,54713.39,2.3,644.0,18758.04,10275.06,0.239,MORTGAGE,other,0,0
35,93594.67,11.0,618.0,11006.87,15627.83,0.185,RENT,other,0,0
34,55062.88,8.7,802.0,10145.31,13047.08,0.265,RENT,medical,0,0
29,38793.07,13.9,508.0,11573.51,0.0,0.045,OWN,credit_card,0,0
25,69691.89,10.2,638.0,12385.66,0.0,0.027,OWN,debt_consolidation,1,0
58,34593.5,4.3,615.0,15707.9,2430.21,0.138,MORTGAGE,other,0,0
61,68336.79,12.5,551.0,26592.03,0.0,0.058,RENT,debt_consolidation,0,0
45,65346.02,7.4,763.0,1000.0,2184.22,0.036,OWN,debt_consolidation,0,0
51,50264.93,10.0,545.0,21897.66,14414.89,0.352,RENT,credit_card,0,1
66,69145.29,9.6,646.0,10750.1,26461.01,0.406,MORTGAGE,home_improvement,0,1
62,17805.25,5.4,674.0,13389.9,0.0,0.113,MORTGAGE,home_improvement,1,0
22,59074.05,6.5,624.0,5219.54,1747.32,0.043,MORTGAGE,credit_card,0,0
67,43430.87,5.3,550.0,15415.39,15953.18,0.421,MORTGAGE,medical,0,1
24,126556.59,1.7,667.0,11477.61,7494.48,0.073,MORTGAGE,home_improvement,0,0
22,58895.63,0.0,623.0,12975.5,13626.26,0.264,OWN,medical,0,0
40,40090.2,2.5,741.0,20248.13,15772.21,0.469,MORTGAGE,medical,0,0
57,20542.46,7.0,719.0,20718.27,7881.87,0.535,MORTGAGE,medical,0,1
24,87635.15,11.4,826.0,27779.78,24046.92,0.322,RENT,home_improvement,0,0
35,46249.18,10.0,688.0,9669.47,36289.78,0.816,MORTGAGE,debt_consolidation,1,0
33,35216.2,4.6,724.0,21141.17,1328.02,0.128,RENT,debt_consolidation,1,0
40,63407.48,2.6,653.0,20701.52,21269.27,0.384,RENT,debt_consolidation,0,0
69,71242.97,5.1,808.0,15789.91,33078.27,0.498,RENT,credit_card,0,0
37,70848.82,1.1,681.0,30168.94,26471.54,0.438,MORTGAGE,debt_consolidation,0,0
31,55493.76,0.0,672.0,9255.5,5109.46,0.117,RENT,debt_consolidation,0,0
26,58979.75,0.0,721.0,16358.41,8718.3,0.189,RENT,debt_consolidation,0,0
30,60800.93,12.9,632.0,17744.51,0.0,0.044,RENT,small_business,1,0
27,63409.91,15.3,643.0,4219.15,6300.38,0.109,RENT,home_improvement,0,0
49,65622.13,9.8,720.0,26384.49,6603.35,0.161,RENT,medical,0,0
41,82361.32,5.7,735.0,14040.6,16575.25,0.227,MORTGAGE,debt_consolidation,0,0
45,56410.37,0.0,725.0,18935.41,637.72,0.062,MORTGAGE,small_business,0,0
61,34579.92,5.2,674.0,29217.61,12721.89,0.495,RENT,debt_consolidation,0,0
49,51392.71,9.1,700.0,16935.11,14083.2,0.323,MORTGAGE,credit_card,0,0
28,73844.52,10.1,752.0,15363.22,7341.36,0.131,MORTGAGE,debt_consolidation,1,0
39,12000.0,9.4,598.0,15597.69,20383.47,1.894,RENT,small_business,0,1
36,12000.0,12.0,680.0,5955.64,7479.69,0.698,MORTGAGE,debt_consolidation,0,0
61,77956.9,15.7,462.0,11574.82,15254.68,0.218,MORTGAGE,home_improvement,0,1
36,93003.07,4.0,736.0,13637.08,0.0,0.022,MORTGAGE,debt_consolidation,0,0
27,23370.0,20.0,621.0,15883.77,4215.14,0.282,RENT,debt_consolidation,0,0
57,57511.48,0.0,623.0,27407.77,21603.01,0.447,RENT,other,1,1
41,45011.37,2.1,671.0,23362.2,0.0,0.078,OWN,other,2,0
25,48479.25,7.0,726.0,9711.33,19526.55,0.433,OWN,debt_consolidation,1,0
54,62638.28,8.7,850.0,14788.73,8725.39,0.175,RENT,other,1,0
31,22678.24,5.1,564.0,27606.98,0.0,0.183,RENT,debt_consolidation,1,0
63,27319.56,3.5,616.0,1000.0,7551.96,0.282,MORTGAGE,debt_consolidation,0,1
61,47468.72,17.0,697.0,12952.63,19341.95,0.448,RENT,credit_card,0,0
39,51365.61,3.3,625.0,3244.61,35068.78,0.692,MORTGAGE,home_improvement,2,1
48,26851.12,0.9,743.0,36991.04,30656.55,1.348,RENT,credit_card,1,0
48,74741.19,14.5,667.0,21950.65,2695.1,0.08,MORTGAGE,credit_card,2,0
53,44560.98,10.2,746.0,10533.76,19991.33,0.484,RENT,debt_consolidation,0,0
24,44454.56,11.5,661.0,14677.98,7521.99,0.219,MORTGAGE,other,0,0
36,62066.47,7.0,721.0,7604.13,5885.7,0.113,MORTGAGE,debt_consolidation,1,0
29,51777.29,0.0,608.0,32922.24,22059.67,0.521,OWN,debt_consolidation,0,1
55,75936.92,6.4,825.0,1000.0,14271.67,0.19,RENT,debt_consolidation,0,0
24,31664.44,0.0,553.0,17947.04,14309.62,0.537,RENT,debt_consolidation,1,0
46,20065.34,7.2,627.0,14359.42,0.0,0.107,OWN,debt_consolidation,1,0
56,47255.31,9.3,573.0,5741.16,2337.1,0.068,MORTGAGE,debt_consolidation,0,0
67,56505.9,11.4,740.0,12738.41,2993.53,0.087,OWN,debt_consolidation,1,0
35,23981.1,5.5,720.0,1000.0,17126.8,0.72,MORTGAGE,debt_consolidation,0,0
21,20306.16,9.7,589.0,29128.4,19318.83,1.167,MORTGAGE,debt_consolidation,0,1
56,59557.44,1.5,755.0,15230.58,29354.38,0.531,RENT,debt_consolidation,0,0
21,36055.49,10.8,628.0,23235.49,2589.13,0.168,RENT,debt_consolidation,0,0
24,18687.21,9.4,709.0,10638.66,29591.9,1.669,MORTGAGE,home_improvement,2,1
69,79133.53,2.0,727.0,27101.28,9397.14,0.17,MORTGAGE,small_business,1,1
63,39205.13,8.7,662.0,15312.93,12790.22,0.385,RENT,debt_consolidation,1,0
55,83745.29,11.4,748.0,24656.33,10831.1,0.173,MORTGAGE,small_business,0,0
61,55711.77,6.4,669.0,20106.87,14534.33,0.315,RENT,credit_card,0,0
24,62368.97,1.9,705.0,14697.33,18972.31,0.34,RENT,debt_consolidation,0,0
25,49712.51,6.9,659.0,23997.15,22375.53,0.523,RENT,home_improvement,0,0
35,12000.0,8.8,540.0,52668.53,9556.08,1.455,RENT,medical,0,1
22,26580.34,1.8,671.0,4819.43,12887.43,0.512,RENT,home_improvement,0,0
64,51857.26,1.0,614.0,13912.1,2889.02,0.096,MORTGAGE,credit_card,0,0
23,64118.23,8.6,784.0,3356.95,18778.24,0.301,OWN,credit_card,0,0
47,12000.0,10.1,578.0,18732.42,14660.39,1.456,OWN,debt_consolidation,0,1
62,53659.96,16.7,772.0,17031.98,4228.13,0.126,RENT,small_business,0,0
57,26943.4,9.3,667.0,32483.86,0.0,0.181,OWN,small_business,2,0
32,60865.5,0.0,710.0,12690.4,13607.95,0.255,RENT,small_business,1,0
44,54514.98,16.2,577.0,23566.68,25065.23,0.525,MORTGAGE,medical,1,1
47,73587.54,11.3,657.0,1000.0,27861.6,0.381,MORTGAGE,other,0,0
58,81670.57,0.0,630.0,16366.0,0.0,0.03,RENT,other,0,0
41,66474.75,0.8,838.0,7171.72,21344.79,0.337,RENT,small_business,1,0
34,76509.84,3.5,628.0,20330.46,19974.98,0.301,RENT,credit_card,0,0
59,46241.44,10.2,767.0,25361.91,25848.57,0.641,RENT,small_business,0,1
64,125577.94,0.0,768.0,9600.51,16755.47,0.145,MORTGAGE,other,0,0
44,24529.52,5.4,765.0,19865.15,8656.28,0.474,OWN,debt_consolidation,0,0
22,41806.11,9.9,635.0,11787.76,19859.16,0.517,RENT,debt_consolidation,0,1
45,77533.96,0.0,815.0,15425.78,0.0,0.03,MORTGAGE,home_improvement,0,0
64,73818.03,9.7,831.0,18702.0,2084.45,0.066,OWN,credit_card,0,0
69,67184.73,10.3,708.0,5964.13,3304.85,0.063,RENT,debt_consolidation,1,0
40,71882.97,1.8,645.0,6008.31,5273.12,0.086,MORTGAGE,credit_card,0,0
28,12000.0,0.2,615.0,22805.36,0.0,0.285,RENT,debt_consolidation,0,1
49,94732.47,1.7,715.0,8903.7,6356.43,0.081,RENT,home_improvement,0,0
61,49902.73,0.0,685.0,26517.2,6463.66,0.209,MORTGAGE,small_business,0,0
67,86147.35,4.4,694.0,1000.0,9364.85,0.11,RENT,debt_consolidation,0,0
23,12000.0,7.1,579.0,23418.11,14838.32,1.529,OWN,credit_card,0,1
35,61414.21,0.0,682.0,15074.19,0.0,0.037,OWN,debt_consolidation,0,0
44,40912.44,10.9,766.0,14157.87,7472.22,0.235,RENT,debt_consolidation,1,0
25,69303.0,6.5,741.0,16326.33,11084.93,0.195,RENT,debt_consolidation,1,0
64,62926.76,7.3,649.0,1986.98,0.0,0.005,RENT,credit_card,0,0
26,64151.19,4.0,672.0,25098.66,11263.3,0.234,MORTGAGE,medical,0,0
53,28526.46,9.7,570.0,11127.38,14387.25,0.563,RENT,debt_consolidation,0,0
66,53575.77,12.5,630.0,7491.65,19580.46,0.386,MORTGAGE,home_improvement,0,0
54,50495.82,4.0,654.0,34480.93,0.0,0.102,MORTGAGE,home_improvement,0,0
58,67382.75,9.8,728.0,11860.09,10484.1,0.182,RENT,credit_card,1,0
33,79732.42,9.9,627.0,7227.25,24397.73,0.32,MORTGAGE,debt_consolidation,0,0
61,58761.9,8.1,602.0,22316.22,0.0,0.057,RENT,debt_consolidation,0,0
41,23095.69,14.4,737.0,17371.3,11932.36,0.629,MORTGAGE,home_improvement,0,0
24,57689.47,2.4,648.0,24089.3,0.0,0.063,MORTGAGE,debt_consolidation,1,0
38,120276.91,3.9,617.0,15750.73,7704.71,0.084,RENT,home_improvement,1,0
38,96150.13,2.1,741.0,23596.21,3950.02,0.078,MORTGAGE,home_improvement,0,0
46,12000.0,9.6,714.0,33472.12,15742.72,1.73,OWN,home_improvement,2,1
33,56583.58,4.6,664.0,8179.28,9047.61,0.182,RENT,home_improvement,1,0
43,78302.99,2.5,654.0,10870.1,0.0,0.021,MORTGAGE,credit_card,2,0
41,50441.82,14.3,708.0,1000.0,27232.23,0.543,RENT,credit_card,1,0
37,43497.73,15.0,720.0,18419.87,13780.49,0.38,RENT,home_improvement,0,0
55,48325.89,4.4,696.0,16126.15,21868.43,0.503,MORTGAGE,other,0,0
35,68804.74,0.0,689.0,26364.81,1047.68,0.073,MORTGAGE,home_improvement,0,0
58,26288.25,15.3,635.0,14742.5,8068.39,0.391,OWN,medical,0,0
